time,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
10-01 12:00,10.499888983333333,10.743619666666666,10.645035799999999,10.586108783333334,10.512243083333335,10.725594883333335,10.6623314,10.588436583333333,10.510118433333334,10.76797865,10.675727783333334,10.6151681,10.54167125,10.749432733333332,10.684597266666666,10.610411233333334,10.522314999999999,10.77298805,10.67725595,10.612746066666666,10.550481766666667,10.765965450000001,10.707344166666667,10.639545066666667,10.546535066666667,10.798325166666666,10.707312333333334,10.637900716666667,10.575142616666666,10.7794193,10.712309183333334
10-02 12:00,10.818590433333332,11.055950283333335,10.95999485,10.903232966666668,10.8284414,11.0397955,10.97727025,10.903161783333333,10.828266633333334,11.080233666666667,10.9898438,10.93244635,10.857736749999999,11.063141866666665,10.999827433333333,10.925016916666667,10.840567483333333,11.085779816666667,10.9910972,10.929841266666667,10.8665402,11.078989,11.022830333333333,10.9542492,10.86435275,11.111593766666665,11.020682966666667,10.955011566666666,10.891787849999998,11.091981366666666,11.028062583333334
10-03 12:00,11.131871083333333,11.362473783333334,11.269717416666667,11.214645616666667,11.139232433333332,11.348585266666667,11.286338683333334,11.212599133333333,11.141080883333332,11.38655515,11.298714383333333,11.244065783333333,11.168282833333334,11.371500516666666,11.309154216666666,11.234245033333334,11.153542983333333,11.392596,11.299655066666666,11.241348566666666,11.176998200000002,11.38663615,11.33245735,11.263445366666668,11.1769497,11.41886605,11.328664366666667,11.266620283333333,11.202721766666667,11.399167116666666,11.338004283333333
10-04 12:00,11.43935205,11.662908133333334,11.573851683333334,11.519986933333334,11.444323183333333,11.651585816666666,11.5892065,11.516453466666666,11.448181133333332,11.686644483333334,11.602010283333334,11.549645966666667,11.473020283333334,11.67414505,11.61223295,11.537810283333332,11.460861433333333,11.693124083333334,11.602614516666668,11.546885816666666,11.481558433333333,11.688565383333334,11.6358622,11.566846816666667,11.483960816666666,11.719803066666666,11.630968133333333,11.57234225,11.507631383333335,11.700658133333333,11.641747566666668
10-05 12:00,11.740658166666666,11.956983433333333,11.8720305,11.81891295,11.743423016666666,11.948407150000001,11.885562266666666,11.814418333333332,11.749187416666667,11.980221349999999,11.899384666666666,11.848820033333334,11.771665183333333,11.970695016666667,11.9087403,11.8354198,11.762139983333332,11.98707145,11.899643066666666,11.846080183333333,11.779931716666665,11.9844186,11.932701116666667,11.8641647,11.785013766666667,12.014085583333333,11.92729005,11.871797933333333,11.806216783333333,11.99611835,11.938924166666668
10-06 12:00,12.03541785,12.244439566666667,12.163874416666665,12.111094183333334,12.036244216666667,12.238651016666667,12.175111750000001,12.106176916666668,12.04371995,12.267022216666668,12.190475433333335,12.141234383333334,12.063939283333333,12.260755600000001,12.1983724,12.1267735,12.056993400000001,12.274164116666666,12.190392783333333,12.138568033333334,12.071837066666665,12.27382185,12.222648983333332,12.155108250000001,12.079729266666668,12.30141435,12.21731035,12.16461285,12.098191966666667,12.28519375,12.229185216666668
10-07 12:00,12.323264016666666,12.525022383333333,12.44899595,12.396213983333332,12.322502033333334,12.521915933333334,12.457575166666667,12.391403716666668,12.331399866666667,12.546796916666667,12.474909083333333,12.426548166666667,12.349569800000001,12.543922199999999,12.480841816666667,12.411564783333334,12.34503525,12.55414395,12.474503583333334,12.423994800000001,12.357001333333333,12.556388516666667,12.5053973,12.439385166666666,12.367722466666667,12.581509033333333,12.500695400000001,12.45041755,12.383284783333332,12.567514183333333,12.512200516666667
10-08 12:00,12.603835783333333,12.798479200000001,12.727004749999999,12.673966199999999,12.601913266666665,12.797803016666668,12.7326838,12.66976635,12.6118507,12.819303916666666,12.752305216666667,12.704432416666666,12.628288116666665,12.819786933333335,12.755873883333333,12.689481433333333,12.625880066666667,12.826764566666666,12.751607516666667,12.7020149,12.635158133333334,12.831724116666667,12.7806514,12.716702016666666,12.64860515,12.854105916666667,12.777100866666666,12.72884765,12.6612354,12.842696983333333,12.787656583333334
10-09 12:00,12.876780933333333,13.064553616666666,12.997512550000001,12.944053616666668,12.874194366666668,13.06592165,13.000176516666667,12.94092725,12.884701066666667,13.0843045,13.022281383333333,12.974569316666667,12.899827466666666,13.08794495,13.02320275,12.96020605,12.899146466666668,13.091786433333334,13.02133315,12.972292116666667,12.906045233333334,13.099432266666668,13.048127233333334,12.986763683333333,12.921989366666667,13.118954183333333,13.046175333333334,12.999544850000001,12.93179385,13.110352166666667,13.055254166666666
10-10 12:00,13.141759066666667,13.32298065,13.260137683333333,13.206186766666667,13.139058183333333,13.325894433333334,13.259796183333332,13.204545116666667,13.149588233333333,13.34155645,13.284457366666667,13.236652099999999,13.163919316666666,13.3480014,13.282568,13.223415933333333,13.164461016666667,13.348971233333334,13.2833097,13.234500666666666,13.169401566666666,13.359121116666667,13.307548466666667,13.2492725,13.187491283333333,13.375811466666667,13.307563766666668,13.2621584,13.194715983333333,13.370087883333333,13.31470535
10-11 12:00,13.398445116666666,13.573482583333334,13.514508366666666,13.46008355,13.396210416666666,13.577361233333333,13.511286966666667,13.460275450000001,13.406162116666668,13.59080825,13.5384587,13.490385550000001,13.420289466666667,13.599576833333334,13.5337121,13.478782749999999,13.421462566666666,13.59807615,13.5371702,13.488326616666665,13.424963083333333,13.610408633333332,13.558644083333332,13.503926216666667,13.444735816666668,13.624438716666667,13.560910816666667,13.516347883333333,13.4497585,13.621516416666667,13.5657316
10-12 12:00,13.64653225,13.815766716666667,13.760265,13.70546965,13.64534635,13.819982033333334,13.75439215,13.707771066666668,13.654089466666667,13.831794766666667,13.783918933333332,13.735486583333333,13.668653683333334,13.84231125,13.77637875,13.7259717,13.6698064,13.838849116666667,13.7825536,13.7334697,13.672458616666667,13.852927066666666,13.801147466666666,13.75041625,13.693360883333334,13.864595416666667,13.805862883333333,13.761786133333334,13.696673416666666,13.8642588,13.808062083333335
10-13 12:00,13.885733683333333,14.049525083333332,13.997061166666667,13.942079150000001,13.886147783333334,14.053438283333332,13.98885305,13.946682083333334,13.893057133333334,14.064235433333332,14.020480983333334,13.97168535,13.908714400000001,14.07586695,14.0103124,13.964640666666666,13.909167666666667,14.07102565,14.019105866666667,13.969644933333333,13.91160625,14.086325783333333,14.03479585,13.988425133333333,13.9330213,14.096035366666666,14.042069716666667,13.998162633333333,13.93520315,14.097948666666667,14.041433183333334
10-14 12:00,14.115783416666666,14.274436150000001,14.224563983333333,14.169655266666666,14.1182819,14.277433216666667,14.2144089,14.176656366666666,14.122774466666668,14.28783435,14.247797716666668,14.198726066666667,14.140158016666668,14.299929283333334,14.235258516666667,14.1944405,14.139243883333334,14.294327833333334,14.246480116666667,14.196584066666667,14.142110483333333,14.310272950000002,14.259330883333332,14.217625133333334,14.1633918,14.318504283333334,14.269184483333333,14.225186316666667,14.165076733333333,14.322234966666667,14.265588833333334
10-15 12:00,14.336435633333334,14.490168033333333,14.442453916666667,14.387950816666667,14.341401983333332,14.491690283333332,14.43079695,14.397340133333334,14.342974433333334,14.502282666666668,14.4655318,14.41636705,14.36265485,14.514206133333333,14.45096415,14.415015633333333,14.359755966666667,14.508465116666667,14.464336566666667,14.414035916666668,14.363661283333332,14.524455933333334,14.474499533333333,14.437677683333334,14.384168866666666,14.531738899999999,14.486864066666667,14.442587416666667,14.386007583333333,14.536783250000001,14.480281233333333
10-16 12:00,14.547462616666667,14.696382883333333,14.650424333333332,14.596727566666667,14.555150766666666,14.695950766666666,14.6377529,14.608380033333333,14.553412833333335,14.707261766666667,14.673355983333332,14.624380016666667,14.5758607,14.718425733333333,14.6571784,14.62600655,14.570447633333334,14.713137,14.672342350000001,14.621765816666668,14.575934850000001,14.728580666666666,14.680054866666667,14.648234833333333,14.595071466666667,14.7354675,14.694768833333335,14.650118466666667,14.597693616666668,14.741275949999999,14.685271483333334
10-17 12:00,14.748651283333334,14.892741566666666,14.848181366666667,14.795754666666665,14.75916535,14.889970566666667,14.835011266666667,14.809425333333333,14.753866433333334,14.902447883333334,14.870953466666666,14.822547983333333,14.779420716666667,14.912333716666666,14.85365245,14.827053116666667,14.771083516666666,14.908036116666667,14.870172,14.819554049999999,14.778596349999999,14.922370183333333,14.875756383333334,14.848942450000001,14.795840349999999,14.929411716666667,14.892563016666665,14.8475534,14.799819216666666,14.93541215,14.880329866666667
10-18 12:00,14.939798716666667,15.078908133333334,15.035444166666668,14.984806033333333,14.95308385,15.073517166666667,15.022304983333333,15.000131616666666,14.944129166666666,15.08751605,15.058019083333333,15.010661566666666,14.972975183333334,15.095689733333334,15.04013865,15.017799516666665,14.961445983333334,15.09285205,15.05750885,15.00719275,14.97130425,15.105562666666666,15.061369166666667,15.039445066666667,14.986236100000001,15.113288516666668,15.079916033333335,15.03468565,14.9920588,15.11890675,15.06523505
10-19 12:00,15.120706083333333,15.25455345,15.21194545,15.16365655,15.136551533333334,15.246367066666666,15.199364733333335,15.180164683333334,15.124006833333334,15.262144283333333,15.234261416666667,15.1885148,15.156165666666668,15.268264783333333,15.216388816666667,15.197899216666666,15.141331216666666,15.267274516666667,15.2340472,15.184481616666666,15.153715583333334,15.277909483333334,15.236662133333335,15.219391466666668,15.166036266666667,15.28681215,15.256504516666666,15.211323683333335,15.174081416666667,15.29148985,15.239772083333333
10-20 12:00,15.291172666666666,15.419358133333333,15.377432783333335,15.332077833333333,15.309226266666666,15.408303700000001,15.3659177,15.3492051,15.293310983333333,15.4260164,15.399405116666665,15.355899733333333,15.32864125,15.4298391,15.3821518,15.3670203,15.310544383333333,15.430996216666667,15.3994955,15.351222633333332,15.325491383333334,15.439173966666667,15.4014052,15.388440316666667,15.335031866666666,15.449696216666666,15.422015766666668,15.377285316666667,15.3455558,15.452906433333334,15.403729366666665
10-21 12:00,15.450990316666667,15.573013783333332,15.531669883333333,15.48983445,15.470783083333334,15.559116916666666,15.521686166666665,15.506952183333334,15.451852666666667,15.578823916666666,15.55319375,15.512601866666667,15.490064166666667,15.5802014,15.537170616666666,15.524850283333334,15.468895016666666,15.583714733333332,15.553579683333334,15.5072144,15.486301466666667,15.58913085,15.555365916666666,15.54626515,15.493023733333333,15.601654700000001,15.576151666666668,15.532390816666666,15.506155116666667,15.602916533333334,15.556894583333333
10-22 12:00,15.5999399,15.715223666666667,15.67443795,15.636680466666666,15.6209173,15.698602666666666,15.66638655,15.653127933333334,15.599437283333334,15.7202668,15.6953923,15.658395933333333,15.64011395,15.719148633333333,15.681179933333334,15.6710999,15.616192866666667,15.725133266666667,15.696046616666667,15.652247416666667,15.635828550000001,15.727566433333333,15.698305683333333,15.6925586,15.639819,15.742402666666667,15.718633,15.676456199999999,15.655560933333334,15.741296,15.699050533333333
10-23 12:00,15.737790283333334,15.84570275,15.805536566666666,15.77235775,15.759346966666667,15.826563700000001,15.79972935,15.787479666666666,15.735861783333332,15.850053599999999,15.82578905,15.793043733333333,15.77849065,15.8464869,15.813904666666668,15.80550575,15.7522447,15.854961366666666,15.826666583333333,15.786100683333332,15.773770516666668,15.854279333333333,15.829976533333333,15.827035783333335,15.775228449999998,15.871656733333333,15.849203450000001,15.809288183333333,15.793466050000001,15.867837533333333,15.829971116666666
10-24 12:00,15.864299350000001,15.96417765,15.9247838,15.896596466666667,15.8858138,15.942810266666667,15.921420616666667,15.909781566666668,15.860913533333333,15.967901233333333,15.944196733333333,15.916293849999999,15.904916516666667,15.962032316666667,15.935059816666667,15.927831816666666,15.8768527,15.972914733333333,15.9452349,15.908540966666667,15.899842466666666,15.969081366666668,15.95011935,15.94943695,15.8990648,15.989135316666667,15.967632583333334,15.930681366666667,15.919576433333333,15.9823519,15.9494184
10-25 12:00,15.979217116666666,16.07038671666667,16.032015316666666,16.00911745,16.000083083333333,16.047160466666664,16.031164683333333,16.019834766666666,15.974371616666668,16.07353525,16.05045175,16.02788335,16.01913655,16.0656114,16.04435283333333,16.037868966666668,15.989814266666666,16.078715866666666,16.051572083333333,16.019323800000002,16.013777,16.071798366666666,16.058464116666666,16.059528433333334,16.011142,16.09455935,16.07371795,16.040417966666666,16.0336121,16.084668483333335,16.057141533333333
10-26 12:00,16.082289333333332,16.16408105,16.1270819,16.109636683333335,16.10194205,16.139439683333332,16.1286686,16.117466066666665,16.076009083333336,16.166690550000002,16.144412216666666,16.127541416666666,16.1209181,16.157061033333335,16.141487883333333,16.135433516666666,16.090923216666667,16.172095,16.145522916666668,16.118196583333333,16.11532456666667,16.162270083333333,16.154732583333335,16.157102366666667,16.11127533333333,16.187653533333336,16.167285583333335,16.138269633333334,16.135307233333332,16.174635133333332,16.1528781
10-27 12:00,16.17326175,16.245026149999998,16.209845833333333,16.197871166666665,16.191197483333333,16.21947925,16.213646833333332,16.202525050000002,16.165595966666665,16.247113333333335,16.2259535,16.214994366666666,16.210049366666667,16.23622681666667,16.2261717,16.2203642,16.1799712,16.252792016666668,16.226953983333335,16.204902766666667,16.204253266666665,16.240348916666665,16.23864345,16.2419749,16.19928193333333,16.268148766666666,16.248188966666667,16.224000833333335,16.224410366666667,16.25211655,16.236357483333332
10-28 12:00,16.251884333333333,16.313004533333334,16.280175683333333,16.2735446,16.267673483333333,16.287114216666666,16.285826283333332,16.27488025,16.242902383333334,16.31456425,16.2949626,16.28997096666667,16.286338166666667,16.3029608,16.29812,16.29251855,16.256749833333334,16.320559416666665,16.2957492,16.279186883333335,16.2803485,16.3058977,16.309918633333332,16.3139833,16.27498123333333,16.33578496666667,16.316306083333334,16.297373133333334,16.300684866666668,16.3169913,16.30730625
10-29 12:00,16.317914633333334,16.367818716666665,16.337940866666667,16.336392866666667,16.3312093,16.342180133333333,16.3449512,16.334414216666666,16.307701616666666,16.36882215,16.351331116666667,16.352207833333335,16.349610283333334,16.35711765,16.357064083333334,16.351769083333334,16.321051933333333,16.375165966666668,16.351804216666668,16.340799266666668,16.343413266666666,16.358786016666667,16.368289766666667,16.372982766666667,16.338195083333332,16.390314916666668,16.37153448333333,16.3581497,16.3639097,16.369147383333335,16.365454616666668
10-30 12:00,16.37112013333333,16.409294199999998,16.3830068,16.386168283333333,16.381658416666667,16.384509766666667,16.39078771666667,16.38101895,16.359772333333332,16.40968846666667,16.394948566666667,16.401454066666666,16.3997091,16.398550833333335,16.402756133333334,16.39799985,16.372672816666668,16.416401016666665,16.39501925,16.3895005,16.393268433333333,16.398886100000002,16.41350368333333,16.418843533333334,16.388747533333333,16.43150865,16.41378455,16.406099816666668,16.4138815,16.40847725,16.410542716666665
10-31 12:00,16.411279733333334,16.437282233333335,16.41523133333333,16.42264265,16.418888283333334,16.413930133333334,16.4231278,16.414591466666668,16.398899933333333,16.436991183333333,16.425697633333336,16.437474950000002,16.436495266666665,16.427108716666666,16.434973933333332,16.431103583333332,16.411410766666666,16.444078483333335,16.425292833333334,16.425064516666666,16.42975411666667,16.426068283333333,16.4453271,16.451448533333334,16.42646381666667,16.459157833333332,16.44297255,16.441002366666666,16.450416616666665,16.434872383333335,16.442326266666665
11-01 12:00,16.438183966666667,16.451661516666668,16.434463283333333,16.44560965,16.442780616666667,16.43026083333333,16.441792616666667,16.435031300000002,16.42487745,16.45058825,16.443451083333333,16.4600543,16.459847583333335,16.442631566666666,16.45352455,16.4509799,16.437067416666668,16.4580402,16.4425172,16.447280783333333,16.4527309,16.440197383333334,16.4635503,16.470692016666668,16.451169166666666,16.473080066666668,16.4590144,16.462648183333332,16.4733542,16.448219016666666,16.46058155
11-02 12:00,16.451635200000002,16.45233925,16.440543166666668,16.45488615,16.45323255,16.433314583333335,16.446634333333332,16.442238866666667,16.437505733333335,16.4503697,16.4480718,16.468996066666666,16.469663716666666,16.4449504,16.458246433333333,16.4575344,16.449448033333333,16.458158566666665,16.446576133333334,16.455955066666668,16.462081416666667,16.441130283333333,16.467990150000002,16.47647895,16.462687783333333,16.4731225,16.461821716666666,16.470841383333333,16.48255875,16.448395016666666,16.465108733333334
11-03 12:00,16.45144745,16.43925045,16.4333059,16.450312866666668,16.450157466666667,16.422900116666668,16.437536400000003,16.4361157,16.4365938,16.436258566666666,16.439414583333335,16.46412485,16.465860983333332,16.433888166666666,16.449010166666667,16.450678766666666,16.4483621,16.444337400000002,16.437345883333332,16.450909866666667,16.45771175,16.428715583333332,16.45849225,16.468725499999998,16.4608427,16.459164083333334,16.45130036666667,16.465399533333333,16.477922733333333,16.435268916666665,16.455734800000002
11-04 12:00,16.437446916666666,16.4123561,16.412584966666667,16.43175395,16.433485400000002,16.39882718333333,16.414412133333332,16.416565000000002,16.421959583333333,16.408209833333334,16.417329616666667,16.445286016666667,16.448376633333332,16.409263266666667,16.425716816666668,16.430331333333335,16.433624766666664,16.41651185,16.414697366666665,16.431984266666667,16.439551966666667,16.402795533333332,16.434931583333334,16.44735945,16.445456566666667,16.431116850000002,16.427351083333335,16.446153833333334,16.459368116666667,16.408701316666665,16.432314666666667
11-05 12:00,16.40947305,16.3716388,16.37821745,16.399096616666665,16.403161966666666,16.360912683333332,16.377201966666668,16.3834932,16.39343128333333,16.366206866666666,16.381667216666667,16.412346116666665,16.417166583333334,16.3708953,16.388295466666666,16.396417416666665,16.40505915,16.374646583333334,16.378500216666666,16.39903395,16.40755575,16.363210383333335,16.397211549999998,16.412320833333332,16.416354483333333,16.388925316666665,16.389871716666665,16.4129487,16.426846700000002,16.3685478,16.39473135
11-06 12:00,16.3673811,16.317096466666666,16.330049066666668,16.352250233333333,16.359146716666668,16.308986766666667,16.325870016666666,16.336810883333335,16.350849783333334,16.310255833333333,16.332282716666665,16.365192966666665,16.37220315,16.318611683333334,16.336699616666667,16.348869683333334,16.36249953333333,16.318732466666667,16.3286269,16.35193183333333,16.36169855,16.30980395,16.34526175,16.36356161666667,16.373367383333335,16.332564283333333,16.3387603,16.3656425,16.380338650000002,16.314663916666667,16.342894933333334
11-07 12:00,16.31104525,16.248735033333332,16.26793903333333,16.291146166666667,16.301409633333332,16.242898066666665,16.26040025,16.27643375,16.294072149999998,16.240378133333333,16.269041466666668,16.303736733333334,16.313471466666666,16.252254266666668,16.27090361666667,16.287627583333332,16.3057955,16.24878165,16.264957283333334,16.290569533333333,16.301973999999998,16.242429583333333,16.279035466666667,16.301044766666667,16.316336933333336,16.262035049999998,16.273918333333334,16.3041089,16.3198487,16.246910466666666,16.276741033333334
11-08 12:00,16.240362633333334,16.1665615,16.191763616666666,16.21573785,16.2299272,16.162518433333336,16.1807932,16.202282733333334,16.22297581666667,16.156602183333334,16.191822683333335,16.227911266666666,16.240964933333334,16.171685133333334,16.190899866666665,16.212635933333335,16.234816283333334,16.16482135,16.187382516666666,16.214859716666666,16.228388900000002,16.1609559,16.1985073,16.224742216666666,16.245119966666667,16.177360366666665,16.195254249999998,16.228239633333335,16.245400449999998,16.165158966666667,16.196229083333332
11-09 12:00,16.155257600000002,16.070578983333334,16.10141865,16.1260017,16.144677833333333,16.067747183333335,16.0870635,16.11428405,16.137463416666666,16.058956883333334,16.100522516666665,16.13767605,16.1546803,16.076791683333333,16.096696616666666,16.123843516666668,16.149455333333332,16.066887466666667,16.095807866666668,16.124738833333332,16.140957283333332,16.065271250000002,16.1036717,16.1346319,16.1595935,16.0785788,16.102685966666666,16.137948,16.15702915,16.069296599999998,16.10134135
11-10 12:00,16.05568518333333,15.960784866666668,15.996821116666666,16.02193815,16.0456379,15.958515199999999,15.979238283333332,16.012368766666665,16.037467366666668,15.947467249999999,15.995055483333335,16.03301815,16.05461315,15.967490466666668,15.988317183333333,16.02120085,16.049634583333333,15.955019283333334,15.990154666666665,16.020170533333335,16.039694883333333,15.955287066666667,15.994542,16.030694516666667,16.05965911666667,15.965739816666666,15.996142816666666,16.0331733,16.054774233333333,15.959230366666667,15.992082533333333
11-11 12:00,15.941634050000001,15.837171066666667,15.877909833333332,15.903572916666667,15.932778666666668,15.834787566666668,15.857356583333335,15.896472866666667,15.922953766666666,15.8221533,15.875355266666666,15.9139544,15.9407545,15.843730316666667,15.865799816666668,15.904659283333332,15.935308166666665,15.829256350000001,15.870360833333333,15.901148383333332,15.924614766666668,15.8309409,15.87115065,15.912910083333333,15.945247666666667,15.838899766666666,15.87556665,15.91388515,15.938673566666667,15.83488975,15.8684799
11-12 12:00,15.8131282,15.699726883333334,15.744645466666666,15.770957716666667,15.806065733333332,15.696564733333334,15.721469583333334,15.76653835,15.793925300000001,15.683031083333333,15.741374533333333,15.780532483333333,15.813089483333332,15.705493966666667,15.729198333333333,15.774170566666667,15.8064649,15.6896375,15.736380816666667,15.767698450000001,15.795725066666668,15.692197916666666,15.733549683333333,15.781255816666667,15.816323216666666,15.698119983333333,15.740911933333333,15.780086966666666,15.8087597,15.69622885,15.730584066666667
11-13 12:00,15.670227299999999,15.548442616666668,15.597010683333334,15.624170116666667,15.6654607,15.5438813,15.571640616666667,15.622514683333332,15.650422950000001,15.530115233333333,15.5930847,15.6328311,15.671597916666666,15.552797933333332,15.57858295,15.629688583333332,15.663129783333334,15.536201866666666,15.588185566666668,15.619880583333332,15.653028883333333,15.539052400000001,15.581811883333334,15.635705966666666,15.672885716666666,15.543466,15.592146183333334,15.631819316666668,15.665058916666668,15.543227016666666,15.57846995
11-14 12:00,15.513025533333332,15.3833143,15.435010483333334,15.463311966666668,15.51092555,15.376803366666667,15.407945483333332,15.464361766666666,15.492525416666666,15.363422683333333,15.4304764,15.470958416666667,15.516257216666666,15.385690883333332,15.414040266666666,15.4711724,15.505363666666666,15.36899115,15.425762216666667,15.457788583333333,15.496526433333335,15.371527500000001,15.416030883333333,15.476233866666666,15.51497225,15.375008366666666,15.429249983333333,15.469161083333335,15.50759255,15.375889466666667,15.412236733333334
11-15 12:00,15.341648300000001,15.20434825,15.258673066666667,15.288505983333332,15.3424285,15.19542545,15.230471716666667,15.292053399999999,15.320346933333333,15.182976616666668,15.253560233333333,15.29504835,15.347047116666666,15.20425105,15.235672866666667,15.298591033333334,15.333261683333335,15.188052083333334,15.24911505,15.28154865,15.326218733333333,15.189674766666666,15.236320766666667,15.302816516666667,15.342656216666667,15.192823766666667,15.252218016666665,15.292229383333334,15.336380016666668,15.194247149999999,15.23200735
11-16 12:00,15.156246533333332,15.011565433333335,15.0680513,15.099891133333333,15.159950066666665,14.999866983333334,15.03931725,15.105581316666667,15.1340327,14.988810599999999,15.06236915,15.105255233333333,15.16395515,15.008583716666667,15.043597416666667,15.111929033333332,15.146949883333333,14.993439433333332,15.058266966666668,15.091315483333334,15.142112466666667,14.993573083333333,15.042814116666667,15.11544035,15.156044666666666,14.996996216666668,15.061060683333332,15.101176633333333,15.15144295,14.998356916666667,15.037926333333333
11-17 12:00,14.956989083333333,14.805004616666668,14.863224883333334,14.897616983333334,14.9634886,14.790269883333334,14.8345882,14.90495965,14.933752449999998,14.780972100000001,14.856961366666667,14.901746966666668,14.96698245,14.798818983333332,14.837941800000001,14.91119175,14.946581116666666,14.785218366666667,14.853262633333333,14.887265766666667,14.944225033333334,14.783327966666667,14.835659083333333,14.9141069,14.955274866666667,14.787618333333334,14.855807016666667,14.896185133333335,14.95281035,14.788302016666668,14.83015625
11-18 12:00,14.744054816666667,14.58472435,14.644302833333334,14.681838083333334,14.753064883333334,14.566796616666666,14.616396016666666,14.69022995,14.719693266666667,14.559524633333332,14.637424016666667,14.684698366666668,14.7561491,14.575110283333334,14.61884145,14.6964106,14.732330016666667,14.563466250000001,14.63417205,14.669590216666668,14.732589566666666,14.559071183333334,14.615015083333333,14.698838033333335,14.740509816666668,14.564791433333333,14.6365086,14.677458816666666,14.7405233,14.56419295,14.608873149999999
11-19 12:00,14.517626166666668,14.350803683333334,14.411426066666667,14.45270925,14.528726,14.329629566666666,14.384854766666667,14.461465650000001,14.492052966666668,14.324549016666667,14.40387695,14.4542852,14.531498283333333,14.337633733333332,14.386435316666667,14.4676476,14.504388466666667,14.328273783333334,14.401094666666667,14.438485766666668,14.5072587,14.320961066666666,14.381048133333334,14.46968055,14.511934333333333,14.328625766666667,14.403244183333333,14.445214349999999,14.514639350000001,14.326168983333334,14.374261483333333
11-20 12:00,14.277885333333334,14.103342033333332,14.164769333333334,14.210382666666668,14.290548866666667,14.07897085,14.140079649999999,14.21877645,14.251034966666667,14.0761436,14.15647605,14.210680516666667,14.2930999,14.0865885,14.140862449999998,14.2249995,14.262961233333334,14.079745383333334,14.154163433333334,14.194149116666667,14.26830755,14.069183316666665,14.133926216666667,14.226710583333332,14.269751383333332,14.079240083333334,14.15612415,14.199673183333335,14.275235566666668,14.074399966666666,14.126508983333334
11-21 12:00,14.025013333333334,13.84245865,13.90454265,13.955006833333334,14.038642983333334,13.815042966666665,13.882186483333333,13.962311366666667,13.9968457,13.814423916666668,13.895415916666668,13.954052966666666,14.041052783333333,13.822196983333333,13.882259933333334,13.968601,14.008263416666667,13.817999250000002,13.893547866666667,13.9367738,14.015835283333333,13.803951683333334,13.873815433333334,13.970037999999999,14.014179733333332,13.816761266666667,13.895295,13.9410559,14.022410533333334,13.809088000000001,13.865802516666667
11-22 12:00,13.759191133333333,13.56829205,13.630991283333334,13.686727933333334,13.773152133333333,13.538088783333334,13.611294083333332,13.69225995,13.72969405,13.539522316666668,13.6209309,13.684567833333334,13.775486066666668,13.544705316666667,13.610762816666666,13.6986263,13.740518716666665,13.543167533333333,13.61945635,13.666549550000001,13.749965983333334,13.525508933333333,13.6008783,13.699810016666667,13.745452550000001,13.541324783333332,13.620942600000001,13.66958015,13.75628505,13.53046895,13.592325566666666
11-23 12:00,13.480602066666668,13.28100015,13.344394,13.405693283333333,13.494254216666667,13.248371083333334,13.327527716666667,13.40885175,13.449792033333333,13.251587883333334,13.333294216666667,13.402389433333333,13.49655955,13.254382816666666,13.3265068,13.415288550000001,13.459959316666668,13.255396999999999,13.332136883333334,13.383664166666668,13.470848766666668,13.234126416666667,13.315274566666666,13.416212866666665,13.463816683333333,13.253075716666666,13.333294216666667,13.385460816666667,13.4770018,13.23881255,13.306258066666667
11-24 12:00,13.189435133333335,12.980761383333334,13.045058516666668,13.112055849999999,13.202159883333334,12.946170933333333,13.031024033333333,13.112353566666666,13.157356733333334,12.950787533333333,13.032814516666667,13.107685266666666,13.204463433333332,12.951520283333334,13.02963295,13.118837583333335,13.166826200000001,12.954850200000001,13.031876283333334,13.088306766666667,13.17865765,12.930102699999999,13.017164516666666,13.119471033333333,13.16953285,12.952170683333332,13.032618783333334,13.088912033333335,13.184725100000001,12.934421116666666,13.007778166666666
11-25 12:00,12.885888333333332,12.667776866666665,12.733314883333332,12.805979466666667,12.8971105,12.631784699999999,12.721936099999999,12.80306535,12.852612316666667,12.637308116666667,12.719829666666667,12.800630816666667,12.899417383333335,12.636427133333333,12.7202936,12.809556233333332,12.861369883333333,12.641707666666667,12.718997083333333,12.780671816666667,12.873591266666667,12.613760183333333,12.706714366666667,12.809844733333334,12.8628753,12.638780516666666,12.719224783333335,12.780150383333334,12.879640349999999,12.617626066666666,12.697066266666667
11-26 12:00,12.570171766666666,12.342273716666666,12.409507183333334,12.4876437,12.579375866666668,12.305520300000001,12.400437766666666,12.481314683333332,12.5357918,12.311359883333333,12.3946981,12.48141415,12.581669766666666,12.309427216666668,12.398658416666667,12.487755733333334,12.543850616666667,12.316171033333335,12.3938517,12.460963866666667,12.555873433333334,12.285440266666665,12.384101883333333,12.48762605,12.5441314,12.313093833333333,12.393455866666667,12.459398499999999,12.561954566666666,12.2887824,12.374309799999999
11-27 12:00,12.242510116666667,12.0045087,12.073985316666667,12.157247816666667,12.249252566666666,11.9676922,12.0667285,12.147451383333333,12.207138666666667,11.973180500000002,12.057789516666666,12.150240483333333,12.251496983333334,11.9708539,12.0649195,12.153771533333332,12.214538183333334,11.978466616666667,12.056814133333335,12.129401716666667,12.225753866666668,11.945497333333332,12.049521866666668,12.153134999999999,12.213600116666667,11.975320666666667,12.055684000000001,12.126889199999999,12.231897683333333,11.948261616666667,12.039708716666667
